icmecat_id,sc_insitu,icme_start_time,mo_start_time,mo_end_time,mo_sc_heliodistance,mo_sc_long_heeq,mo_sc_lat_heeq,icme_duration,icme_bmax,icme_bmean,icme_bstd,icme_speed_mean,icme_speed_std,mo_duration,mo_bmax,mo_bmean,mo_bstd,mo_bzmean,mo_bzmin,mo_bzstd,mo_bymean,mo_bystd,mo_speed_mean,mo_speed_std,mo_expansion_speed,mo_pdyn_mean,mo_pdyn_std,mo_density_mean,mo_density_std,mo_temperature_mean,mo_temperature_std,sheath_speed_mean,sheath_speed_std,sheath_density_mean,sheath_density_std,sheath_pdyn_mean,sheath_pdyn_std,sc_time,mo_sc_GSE_x,mo_sc_GSE_y,mo_sc_GSE_z
ICME_Wind_NASA_20100405_01,Wind,2010-04-05 07:55:00,2010-04-05 11:59:00,2010-04-06 16:48:00,0.9911,-0.24,-6.31,32.88,20.6,9.7,3.0,646.9,82.2,28.82,20.6,9.0,2.4,-1.7,-8.3,4.5,5.2,3.8,635.0,80.4,95.6,2.9,2.8,3.6,2.8,40926.9,23229.3,732.2,22.9,10.5,2.5,9.5,2.4,2010-04-05 11:59:00,218.8183426536922,96.96973659423044,0.0881878564905527
ICME_Wind_MOESTL_20100323_01,Wind,2010-03-23 22:29:00,2010-03-23 22:29:00,2010-03-24 15:36:00,0.988,-0.21,-6.95,17.12,6.4,4.5,0.7,292.2,12.1,17.12,6.4,4.5,0.7,-1.1,-5.1,1.7,-2.9,1.1,292.2,12.1,-12.5,1.2,0.6,8.3,3.0,13474.5,4608.9,,,,,,,2010-03-23 22:29:00,207.23271405525065,84.66849515835382,-7.863633497776337
ICME_Wind_NASA_20100207_01,Wind,2010-02-07 18:04:00,2010-02-07 19:11:00,2010-02-09 05:42:00,0.9779,0.14,-6.5,35.63,10.9,8.2,1.8,363.2,24.1,34.52,10.9,8.3,1.7,3.1,-4.3,3.0,5.1,3.1,361.8,23.2,36.7,1.4,0.8,6.4,3.9,34557.6,35845.9,406.1,2.2,11.3,1.7,3.1,0.5,2010-02-07 19:11:00,198.6649640495118,-56.55869220154057,-13.531842731536493
ICME_Wind_NASA_20100101_01,Wind,2010-01-01 22:04:00,2010-01-02 00:14:00,2010-01-03 09:07:00,0.9735,0.23,-3.12,35.05,8.2,6.6,0.7,287.0,10.1,32.88,8.2,6.6,0.7,2.1,-4.8,3.8,-3.6,3.2,286.1,9.6,2.9,1.2,0.2,8.5,1.7,24524.9,12868.5,301.7,0.8,9.0,1.1,1.4,0.2,2010-01-02 00:14:00,229.87565331408757,-90.70042868830804,12.401243037581223
ICME_Wind_NASA_20091212_01,Wind,2009-12-12 04:47:00,2009-12-12 19:26:00,2009-12-14 04:47:00,0.9738,0.12,-0.59,48.0,8.2,5.8,1.0,275.3,12.4,33.35,8.2,6.1,0.9,0.1,-6.2,2.8,-5.0,1.6,270.1,10.4,10.7,1.8,0.5,14.5,3.8,13324.1,4516.7,286.9,7.6,13.0,2.8,1.8,0.4,2009-12-12 19:26:00,252.04037043613462,-45.340012350513824,22.69621782870345
ICME_Wind_NASA_20091114_01,Wind,2009-11-14 10:47:00,2009-11-14 10:47:00,2009-11-15 11:45:00,0.9786,-0.12,2.98,24.97,8.3,6.7,0.7,334.6,17.6,24.97,8.3,6.7,0.7,-3.2,-6.5,2.1,3.3,1.7,334.6,17.6,-6.9,1.4,0.3,7.8,2.0,34289.8,28631.3,,,,,,,2009-11-14 10:47:00,252.30631163108586,51.03482231642233,23.19184659141691
ICME_Wind_NASA_20091101_01,Wind,2009-11-01 10:04:00,2009-11-01 10:04:00,2009-11-02 08:21:00,0.9823,-0.2,4.39,22.28,8.6,5.9,1.1,347.3,13.2,22.28,8.6,5.9,1.1,1.2,-5.4,2.2,5.1,1.3,347.3,13.2,13.4,1.6,0.7,8.3,3.9,11598.5,3360.8,,,,,,,2009-11-01 10:04:00,238.0622257568354,82.08129238082266,14.498994635357652
ICME_Wind_NASA_20091029_01,Wind,2009-10-29 01:26:00,2009-10-29 01:26:00,2009-10-29 23:45:00,0.9833,-0.22,4.72,22.32,11.3,8.8,2.3,364.2,12.2,22.32,11.3,8.8,2.3,0.7,-8.1,4.0,6.3,4.4,364.2,12.2,-3.1,1.8,0.7,8.1,3.1,20873.4,12670.5,,,,,,,2009-10-29 01:26:00,235.51557945686017,89.93256570815053,12.949088617995095
ICME_Wind_NASA_20090930_01,Wind,2009-09-30 00:44:00,2009-09-30 06:59:00,2009-09-30 19:11:00,0.9926,-0.21,6.74,18.45,9.6,7.3,1.6,347.9,8.1,12.2,9.6,7.9,1.2,2.3,-6.0,3.9,5.3,2.6,346.4,8.4,4.3,1.9,0.5,9.3,2.2,25543.8,12725.2,350.9,6.7,12.0,3.4,2.5,0.7,2009-09-30 06:59:00,206.75094371881417,84.44661558277812,-8.306721118551332
ICME_Wind_NASA_20090910_01,Wind,2009-09-10 10:19:00,2009-09-10 10:19:00,2009-09-10 19:26:00,0.9983,-0.07,7.2,9.12,6.1,4.7,1.0,305.5,3.7,9.12,6.1,4.7,1.0,1.9,-3.2,2.2,-3.3,1.5,305.5,3.7,0.8,1.0,0.3,6.2,2.1,28306.7,10600.9,,,,,,,2009-09-10 10:19:00,201.27751411834586,28.296729006753,-19.524844547169828
ICME_Wind_NASA_20090721_01,Wind,2009-07-21 02:53:00,2009-07-21 04:48:00,2009-07-22 03:36:00,1.0065,0.24,4.94,24.72,17.6,7.8,2.4,317.1,15.1,22.8,17.6,7.9,2.4,-2.7,-16.6,4.6,-2.8,4.8,315.7,14.9,-0.6,2.0,1.4,12.0,8.1,17172.6,5460.1,333.3,4.9,8.8,1.7,1.6,0.3,2009-07-21 04:48:00,225.18719266237036,-99.25882414573076,3.3142731941684476
ICME_Wind_NASA_20090627_01,Wind,2009-06-27 11:02:00,2009-06-27 17:59:00,2009-06-28 20:24:00,1.0059,0.17,2.58,33.37,11.9,7.1,1.5,393.1,20.8,26.42,11.9,7.6,1.3,0.9,-11.5,5.3,-1.2,4.6,388.4,19.6,14.9,1.8,1.2,7.0,4.6,25645.9,19798.0,411.2,14.8,7.9,1.5,2.2,0.5,2009-06-27 17:59:00,250.70350630540176,-72.70530859145556,19.085955113046698
ICME_Wind_NASA_20090603_01,Wind,2009-06-03 13:40:00,2009-06-03 20:52:00,2009-06-05 05:31:00,1.0032,-0.0,-0.25,39.85,7.4,5.3,0.9,312.4,9.8,32.65,7.4,5.2,0.9,-1.5,-5.6,2.3,3.8,1.5,311.8,10.3,2.8,1.1,0.2,6.9,1.3,18457.1,8067.8,315.1,7.0,12.7,6.0,2.1,1.0,2009-06-03 20:52:00,263.19752126079055,-3.2895060009037063,25.87502790343671
ICME_Wind_NASA_20090422_01,Wind,2009-04-22 11:16:00,2009-04-22 14:09:00,2009-04-22 20:38:00,0.9956,-0.24,-4.97,9.37,4.3,3.4,0.6,391.9,10.7,6.48,4.3,3.7,0.4,-0.1,-3.7,2.5,-1.8,1.5,387.6,9.9,9.6,0.8,0.1,3.3,0.3,43017.4,6416.9,401.7,3.2,3.1,0.1,0.8,0.0,2009-04-22 14:09:00,229.13649053257723,97.14553311783087,7.762387959016124
ICME_Wind_NASA_20090405_01,Wind,2009-04-05 16:04:00,2009-04-05 17:02:00,2009-04-06 04:48:00,0.9917,-0.22,-6.29,12.73,5.9,4.7,0.6,402.4,11.6,11.77,5.9,4.7,0.5,-0.6,-2.0,0.4,-1.7,1.0,403.7,10.6,-7.7,0.9,0.2,3.3,0.6,60336.3,22591.6,387.6,11.9,4.7,0.5,1.2,0.2,2009-04-05 17:02:00,208.23468624370534,89.22264583516639,-4.165404129315151
ICME_Wind_NASA_20090311_01,Wind,2009-03-11 22:04:00,2009-03-12 01:12:00,2009-03-13 01:40:00,0.9852,-0.06,-7.26,27.6,18.6,11.2,3.1,358.7,14.8,24.47,18.6,11.7,3.0,3.3,-13.8,6.9,-4.1,7.3,360.2,14.5,-20.2,2.2,1.4,9.7,5.7,42703.2,27398.6,346.4,10.8,13.1,7.1,2.5,1.2,2009-03-12 01:12:00,197.23183104841388,24.22999583415052,-17.65055251830883
ICME_Wind_NASA_20090203_01,Wind,2009-02-03 19:21:00,2009-02-04 01:12:00,2009-02-04 19:40:00,0.977,0.22,-6.27,24.32,11.7,9.5,1.6,356.0,13.6,18.47,11.7,9.5,1.6,-2.4,-9.6,5.4,-2.5,6.8,356.2,13.0,24.4,3.2,0.8,15.0,4.1,38764.3,16235.6,355.5,15.4,13.2,6.3,2.8,1.3,2009-02-04 01:12:00,205.83816619976196,-87.99425317618113,-5.4025042553861296
ICME_Wind_NASA_20090126_01,Wind,2009-01-26 05:02:00,2009-01-26 05:02:00,2009-01-26 15:21:00,0.9755,0.24,-5.61,10.32,11.0,9.9,0.9,347.5,15.0,10.32,11.0,9.9,0.9,-3.6,-9.6,4.5,-2.8,6.5,347.5,15.0,27.3,2.2,1.6,10.7,6.8,28355.9,12169.2,,,,,,,2009-01-26 05:02:00,214.1763033335449,-95.74692695496675,-0.6613023049595153
ICME_Wind_NASA_20090102_01,Wind,2009-01-02 02:49:00,2009-01-02 04:48:00,2009-01-02 17:16:00,0.973,0.19,-3.15,14.45,7.8,5.8,1.0,408.2,16.1,12.47,7.8,6.1,0.7,0.4,-3.6,1.3,-3.6,1.8,410.8,15.4,-21.5,0.9,0.4,3.1,1.4,82164.4,35471.0,391.9,9.5,3.3,0.6,0.8,0.1,2009-01-02 04:48:00,241.4258955640436,-73.85251564707819,19.28371821738814
ICME_Wind_NASA_20081217_01,Wind,2008-12-17 03:35:00,2008-12-17 03:35:00,2008-12-17 15:35:00,0.9732,0.08,-1.17,12.0,9.7,8.0,1.4,337.3,8.5,12.0,9.7,8.0,1.4,-2.7,-6.6,2.7,6.5,2.6,337.3,8.5,21.5,0.5,0.5,2.9,2.7,23245.9,9405.4,,,,,,,2008-12-17 03:35:00,253.52512364947307,-29.281011829797933,22.59024180639419
ICME_Wind_NASA_20081204_01,Wind,2008-12-04 11:59:00,2008-12-04 16:47:00,2008-12-05 10:47:00,0.9745,-0.03,0.44,22.8,8.2,6.9,0.6,398.2,22.2,18.0,8.2,7.0,0.4,-1.4,-6.1,1.6,-5.1,1.6,389.6,16.4,22.1,1.1,0.3,4.2,0.8,32174.2,22516.9,429.5,7.8,5.3,0.9,1.6,0.3,2008-12-04 16:47:00,257.49599435691886,15.202675496754672,24.700772100815257
ICME_Wind_NASA_20080917_01,Wind,2008-09-17 00:43:00,2008-09-17 03:57:00,2008-09-18 08:09:00,0.9965,-0.04,7.12,31.43,7.0,5.4,1.2,416.0,33.5,28.2,7.0,5.7,0.9,1.8,-3.0,2.0,-0.6,3.3,408.6,26.6,49.2,0.9,0.3,3.4,1.7,14985.1,8864.3,480.3,12.0,2.6,0.7,1.0,0.3,2008-09-17 03:57:00,199.80957386151624,15.819289773800971,-19.364101934283806
ICME_Wind_NASA_20080903_01,Wind,2008-09-03 16:33:00,2008-09-03 16:33:00,2008-09-04 03:50:00,1.0,0.08,7.18,11.28,13.4,11.4,1.2,468.4,16.1,11.28,13.4,11.4,1.2,0.8,-10.6,6.7,-4.9,5.2,468.4,16.1,-31.1,3.6,1.6,9.7,4.0,67320.8,28275.0,,,,,,,2008-09-03 16:33:00,201.0922756011529,-32.289505284923514,-21.237698079612944
ICME_Wind_NASA_20080523_01,Wind,2008-05-23 01:12:00,2008-05-23 01:12:00,2008-05-23 10:47:00,1.0018,-0.17,-1.67,9.58,5.6,5.1,0.3,499.0,14.1,9.58,5.6,5.1,0.3,0.4,-4.3,2.1,-1.5,2.5,499.0,14.1,18.6,1.1,0.1,2.7,0.2,89637.7,20834.8,,,,,,,2008-05-23 01:12:00,251.71077464033047,67.72762594794757,20.14013140840677
ICME_Wind_NASA_20071225_01,Wind,2007-12-25 16:19:00,2007-12-25 16:19:00,2007-12-26 09:35:00,0.9726,0.06,-2.14,17.27,6.0,4.3,1.1,349.4,10.6,17.27,6.0,4.3,1.1,-0.2,-3.2,1.2,3.8,1.0,349.4,10.6,13.6,1.2,0.3,6.1,1.9,9949.1,3685.8,,,,,,,2007-12-25 16:19:00,254.69990388283577,-21.296410769399085,22.681545044562625
ICME_Wind_NASA_20071119_01,Wind,2007-11-19 17:22:00,2007-11-20 00:33:00,2007-11-20 11:31:00,0.9781,-0.21,2.37,18.15,19.9,14.1,5.4,453.5,18.7,10.97,19.9,18.2,1.3,-5.6,-18.2,8.4,13.2,4.0,465.3,10.8,-5.8,4.6,3.5,12.9,10.2,25734.1,13275.6,434.8,12.1,24.8,8.2,7.9,2.6,2007-11-20 00:33:00,236.34933130719537,86.59424122421476,16.358150142294058
ICME_Wind_NASA_20070608_01,Wind,2007-06-08 05:45:00,2007-06-08 05:45:00,2007-06-09 05:15:00,1.004,-0.13,0.19,23.5,9.8,7.8,1.1,362.4,8.4,23.5,9.8,7.8,1.1,1.3,-5.9,4.2,5.3,2.0,362.4,8.4,-19.8,1.6,0.4,7.3,1.9,54074.1,25437.5,,,,,,,2007-06-08 05:45:00,257.1082345113265,51.17884596785328,21.080540114776223
ICME_Wind_NASA_20070521_01,Wind,2007-05-21 22:40:00,2007-05-21 22:45:00,2007-05-22 13:25:00,1.002,-0.23,-1.91,14.75,14.0,10.6,1.8,454.6,8.3,14.67,14.0,10.6,1.8,3.7,-7.3,5.0,-3.7,6.0,454.5,8.3,,2.3,0.8,6.7,2.6,40021.0,12755.6,463.6,2.8,1.9,0.1,0.7,0.0,2007-05-21 22:45:00,238.96004185945796,93.31241567043796,13.72816972975017
ICME_Wind_NASA_20070329_01,Wind,2007-03-29 15:04:00,2007-03-29 15:04:00,2007-03-30 00:03:00,0.99,-0.02,-6.73,8.98,6.1,4.6,1.0,396.4,3.3,8.98,6.1,4.6,1.0,1.5,-5.0,2.4,-3.3,1.5,396.4,3.3,4.3,1.4,0.3,5.2,1.0,16991.6,8275.0,,,,,,,2007-03-29 15:04:00,196.55951687528008,8.875124778179634,-16.619710102496448
ICME_Wind_NASA_20070115_01,Wind,2007-01-15 20:49:00,2007-01-15 20:49:00,2007-01-16 04:45:00,0.9731,0.15,-4.57,7.93,10.4,8.0,1.1,531.7,28.0,7.93,10.4,8.0,1.1,1.0,-6.3,3.0,-2.9,2.0,531.7,28.0,-60.2,1.9,0.7,4.0,1.4,96765.8,38004.9,,,,,,,2007-01-15 20:49:00,248.33863187340623,-58.01757023481162,18.651434322216307
ICME_Wind_NASA_20070114_01,Wind,2007-01-14 11:31:00,2007-01-14 11:44:00,2007-01-15 07:45:00,0.9729,0.14,-4.43,20.23,14.6,11.4,2.5,360.7,13.0,20.02,14.6,11.4,2.5,1.1,-10.4,4.7,6.9,3.5,361.4,11.9,-36.3,1.1,0.4,5.0,1.9,15140.1,8199.0,310.2,1.0,1.1,0.1,0.2,0.0,2007-01-14 11:44:00,251.00606607246826,-53.97601804029836,18.90228993383239
ICME_Wind_NASA_20061216_01,Wind,2006-12-16 17:34:00,2006-12-17 00:25:00,2006-12-17 19:11:00,0.9733,-0.1,-1.07,25.62,13.2,5.3,2.8,600.6,61.8,18.77,7.5,3.8,0.9,0.5,-1.7,0.8,-0.1,0.5,584.3,53.1,56.4,1.5,0.8,2.6,0.8,40459.7,14897.9,650.2,60.1,4.3,2.9,2.9,1.9,2006-12-17 00:25:00,253.80914115455448,42.93934096747443,22.197998471546846
ICME_Wind_NASA_20061214_01,Wind,2006-12-14 13:51:00,2006-12-14 22:36:00,2006-12-15 13:40:00,0.9736,-0.11,-0.8,23.82,18.4,12.6,3.4,817.8,101.7,15.07,18.0,12.5,3.6,-8.0,-17.4,4.7,-7.3,3.4,755.5,74.6,109.2,3.5,3.2,3.4,2.5,66913.2,69705.3,921.9,31.3,11.0,4.4,15.3,5.4,2006-12-14 22:36:00,251.14870526479163,47.222935555456885,24.04673316518195
ICME_Wind_NASA_20061129_01,Wind,2006-11-29 02:58:00,2006-11-29 05:16:00,2006-11-30 09:35:00,0.9764,-0.21,1.2,30.62,15.7,11.3,3.0,416.3,9.0,28.32,15.7,11.8,2.6,1.9,-9.7,6.8,-5.0,6.2,415.7,9.1,6.7,1.7,1.4,6.2,5.2,30490.8,11219.5,423.7,0.0,3.4,0.1,1.0,0.0,2006-11-29 05:16:00,235.11293467555433,86.61339592028692,16.182843852394893
ICME_Wind_NASA_20061118_01,Wind,2006-11-18 07:11:00,2006-11-18 07:11:00,2006-11-20 04:47:00,0.979,-0.24,2.53,45.6,9.3,8.4,0.7,399.9,22.8,45.6,9.3,8.4,0.7,-0.4,-7.8,3.2,7.4,1.3,399.9,22.8,-46.4,0.4,0.3,1.6,1.1,42724.2,27720.8,,,,,,,2006-11-18 07:11:00,223.94479864025314,97.76602483119895,8.293735635332869
ICME_Wind_NASA_20061101_01,Wind,2006-11-01 21:21:00,2006-11-01 21:21:00,2006-11-02 14:22:00,0.9836,-0.22,4.32,17.02,6.0,5.2,0.6,373.2,15.9,17.02,6.0,5.2,0.6,0.2,-1.9,0.7,-3.7,0.8,373.2,15.9,15.6,1.1,0.3,4.8,1.5,15230.5,5929.6,,,,,,,2006-11-01 21:21:00,205.82042880893516,88.29605715164429,-4.851297736706496
ICME_Wind_NASA_20060930_01,Wind,2006-09-30 02:52:00,2006-09-30 08:23:00,2006-09-30 22:03:00,0.993,0.02,6.71,19.18,18.4,13.9,3.6,388.1,24.5,13.67,18.4,15.7,2.1,2.1,-7.8,6.5,6.7,9.5,393.4,22.2,18.1,3.8,1.8,14.7,6.9,66513.1,63482.7,374.3,24.7,17.9,11.1,4.5,3.1,2006-09-30 08:23:00,198.9039901928393,-8.983578536697584,-19.578623857687333
ICME_Wind_NASA_20060830_01,Wind,2006-08-30 20:38:00,2006-08-30 20:38:00,2006-09-01 07:12:00,1.0005,0.23,7.16,34.57,9.9,7.7,1.0,397.7,23.2,34.57,9.9,7.7,1.0,-2.5,-7.4,3.5,5.0,3.1,397.7,23.2,40.1,2.1,1.2,7.7,3.8,29108.9,17810.5,,,,,,,2006-08-30 20:38:00,213.23453242478126,-93.36023742761532,-6.512491720662799
ICME_Wind_NASA_20060819_01,Wind,2006-08-19 09:38:00,2006-08-20 13:55:00,2006-08-21 17:02:00,1.0023,0.25,6.89,55.4,21.2,10.7,3.9,413.5,24.3,27.12,11.2,8.0,1.6,0.5,-9.6,2.1,-7.3,1.7,405.2,17.1,,0.7,0.2,2.6,0.8,27620.4,16081.6,421.3,27.3,15.8,9.1,4.9,3.3,2006-08-20 13:55:00,223.9691494518261,-101.95641161880557,0.9516417724000372
ICME_Wind_NASA_20060709_01,Wind,2006-07-09 20:40:00,2006-07-10 17:45:00,2006-07-11 17:45:00,1.0054,0.04,3.94,45.08,15.2,7.6,2.8,381.5,23.2,24.0,15.2,9.0,2.7,5.0,-7.7,3.2,-4.8,3.7,367.9,12.1,-22.7,2.5,1.3,10.9,5.1,33015.4,18110.8,396.9,23.2,15.3,4.0,4.0,1.1,2006-07-10 17:45:00,262.7501416125173,-18.62475810897614,19.623084535518643
ICME_Wind_NASA_20060614_01,Wind,2006-06-14 08:09:00,2006-06-14 08:09:00,2006-06-14 16:25:00,1.0049,-0.16,0.95,8.27,10.3,8.3,1.6,386.0,18.6,8.27,10.3,8.3,1.6,0.2,-3.5,1.6,-4.7,2.4,386.0,18.6,-12.4,1.9,0.8,7.5,3.5,35031.2,13439.1,,,,,,,2006-06-14 08:09:00,252.0201362026775,63.72541775503094,20.655206308723077
ICME_Wind_NASA_20060414_01,Wind,2006-04-14 13:11:00,2006-04-14 13:11:00,2006-04-14 23:15:00,0.9945,-0.08,-5.7,10.07,10.3,8.7,1.3,514.3,18.8,10.07,10.3,8.7,1.3,-1.3,-6.3,1.5,7.8,1.8,514.3,18.8,4.4,1.6,0.5,3.6,0.9,131084.3,45704.9,,,,,,,2006-04-14 13:11:00,199.27200993872674,33.56954404958814,-13.34292496420675
ICME_Wind_NASA_20060413_01,Wind,2006-04-13 13:26:00,2006-04-13 15:07:00,2006-04-14 11:02:00,0.9943,-0.07,-5.77,21.6,19.8,16.3,2.9,521.9,14.9,19.92,19.8,16.8,2.4,2.9,-12.1,10.0,9.0,8.6,521.1,14.5,-5.1,2.9,1.3,6.4,2.7,96267.0,112212.0,532.0,16.6,15.6,3.6,7.3,1.6,2006-04-13 15:07:00,197.86452924549266,29.481152594263246,-13.459269705270238
ICME_Wind_NASA_20060205_01,Wind,2006-02-05 18:14:00,2006-02-05 20:23:00,2006-02-06 11:59:00,0.9759,0.21,-6.33,17.75,11.8,10.0,1.6,343.3,11.5,15.6,11.8,10.2,1.4,-5.0,-10.5,4.6,-6.6,3.3,341.2,10.3,17.4,2.4,0.7,12.2,3.5,19370.4,10101.6,359.0,6.1,22.0,5.3,4.8,1.3,2006-02-05 20:23:00,238.41909629393075,-82.92289228929626,10.042368856181094
ICME_Wind_NASA_20051031_01,Wind,2005-10-31 02:23:00,2005-10-31 02:23:00,2005-10-31 18:42:00,0.9842,-0.15,4.45,16.32,13.1,10.7,1.5,374.1,14.7,16.32,13.1,10.7,1.5,-0.6,-9.2,6.7,-4.5,2.8,374.1,14.7,6.9,3.2,0.9,13.5,4.1,32285.8,10120.1,,,,,,,2005-10-31 02:23:00,201.4522007707853,59.372951490490784,-11.789489477597153
ICME_Wind_NASA_20050810_01,Wind,2005-08-10 04:47:00,2005-08-10 06:14:00,2005-08-10 13:26:00,1.003,0.19,6.43,8.65,9.3,7.7,1.3,442.5,14.9,7.2,9.3,8.1,1.1,-5.3,-8.5,2.2,-4.9,2.1,445.1,14.7,11.3,1.8,0.5,5.5,1.7,56607.4,24827.8,429.3,7.5,6.6,0.4,2.0,0.1,2005-08-10 06:14:00,249.85069767479507,-78.29771996949697,10.618792627616129
ICME_Wind_NASA_20050717_01,Wind,2005-07-17 14:52:00,2005-07-17 14:52:00,2005-07-18 05:59:00,1.0051,0.01,4.63,15.12,14.7,11.1,2.3,426.6,17.2,15.12,14.7,11.1,2.3,-3.5,-11.5,5.1,-5.2,5.6,426.6,17.2,11.8,4.6,1.8,15.3,6.5,59325.1,19965.5,,,,,,,2005-07-17 14:52:00,262.77314989545135,-5.910034461756061,18.165378897577313
ICME_Wind_NASA_20050710_01,Wind,2005-07-10 02:42:00,2005-07-10 10:47:00,2005-07-12 14:23:00,1.0054,-0.05,3.93,59.68,26.3,13.4,5.9,440.2,34.3,51.6,25.3,11.9,4.8,-5.5,-21.0,5.1,-4.5,7.4,437.9,35.7,-15.8,3.3,3.3,9.9,9.5,46009.5,42585.6,455.0,17.5,23.6,11.4,8.2,4.2,2005-07-10 10:47:00,264.1002058020503,18.364681760612832,21.267666959753793
ICME_Wind_NASA_20050614_01,Wind,2005-06-14 17:55:00,2005-06-15 05:08:00,2005-06-16 08:23:00,1.0054,-0.21,1.07,38.47,20.7,9.1,1.8,496.8,32.2,27.25,20.7,9.0,1.6,2.2,-8.5,5.5,-3.1,4.1,483.4,27.0,,2.7,1.2,7.0,3.1,27154.8,13888.3,528.0,18.9,10.2,4.0,4.8,1.8,2005-06-15 05:08:00,243.96682234234413,84.91466658643006,17.34183695479616
ICME_Wind_NASA_20050612_01,Wind,2005-06-12 06:57:00,2005-06-12 15:07:00,2005-06-13 17:59:00,1.0053,-0.22,0.75,35.03,26.4,14.4,5.6,467.6,35.0,26.87,21.8,12.4,4.5,-9.6,-18.9,5.5,-4.5,4.6,479.8,16.6,27.5,2.4,1.9,5.9,4.5,40252.0,34909.4,426.7,47.5,21.8,12.9,6.2,2.6,2005-06-12 15:07:00,240.74368331347694,89.5383295910307,13.539722028874092
ICME_Wind_NASA_20050520_01,Wind,2005-05-20 04:47:00,2005-05-20 09:35:00,2005-05-22 02:23:00,1.0029,-0.23,-2.06,45.6,15.2,9.2,3.3,432.9,34.0,40.8,15.2,8.9,3.4,1.0,-6.8,6.1,2.0,5.8,428.0,32.5,29.2,1.9,1.1,5.9,2.9,27116.6,10664.7,474.8,7.8,16.0,10.0,6.1,3.8,2005-05-20 09:35:00,212.89824121395287,94.80030558147817,2.1816548517105723
ICME_Wind_NASA_20050515_01,Wind,2005-05-15 02:10:00,2005-05-15 05:31:00,2005-05-16 22:47:00,1.002,-0.22,-2.66,44.62,56.7,23.0,16.7,751.9,134.6,41.27,56.7,23.4,17.1,0.6,-47.1,11.6,-0.8,14.1,745.7,137.1,210.0,3.2,5.1,2.7,3.6,61853.6,106595.8,830.1,55.7,20.1,4.7,23.2,5.2,2005-05-15 05:31:00,209.62541692612257,90.84251370733418,-0.5770874762218244
ICME_Wind_NASA_20050220_01,Wind,2005-02-20 15:32:00,2005-02-20 20:23:00,2005-02-22 07:11:00,0.9791,0.23,-7.04,39.65,6.5,5.3,0.7,410.9,26.8,34.8,6.5,5.4,0.7,0.2,-4.4,2.4,3.7,0.8,409.1,27.8,24.9,1.1,0.5,4.3,2.4,33028.9,15055.7,423.9,10.9,4.6,1.2,1.4,0.4,2005-02-20 20:23:00,230.9671796355234,-91.33217708950957,6.700207380116054
ICME_Wind_NASA_20050217_01,Wind,2005-02-17 21:35:00,2005-02-18 14:52:00,2005-02-19 08:23:00,0.9785,0.22,-6.97,34.8,22.5,9.7,5.0,508.5,48.7,17.52,9.7,5.9,1.7,0.4,-3.7,1.2,1.4,1.8,538.3,32.6,15.4,1.8,0.8,3.8,1.7,23720.0,15412.4,478.0,43.4,12.2,3.8,4.6,1.5,2005-02-18 14:52:00,234.06806057717208,-87.31438922104034,6.089637620165252
ICME_Wind_NASA_20050216_01,Wind,2005-02-16 10:33:00,2005-02-16 12:14:00,2005-02-16 23:30:00,0.978,0.21,-6.89,12.95,13.6,11.9,1.3,393.6,17.5,11.27,13.6,12.3,0.6,0.1,-8.7,4.0,5.7,4.0,389.7,15.5,24.0,2.1,0.4,8.1,1.5,56047.4,18223.9,418.3,3.5,17.0,2.3,5.0,0.7,2005-02-16 12:14:00,235.84837582323502,-83.2598617028906,6.958354226109188
ICME_Wind_NASA_20050121_01,Wind,2005-01-21 16:58:00,2005-01-21 23:45:00,2005-01-22 19:12:00,0.9733,0.04,-5.18,26.23,38.2,17.1,7.5,771.5,31.6,19.45,27.2,14.5,6.5,0.1,-11.7,3.0,5.7,3.1,760.9,30.5,50.2,1.1,0.2,1.1,0.1,77610.5,17582.5,801.0,4.7,1.0,0.0,1.0,0.0,2005-01-21 23:45:00,254.94710516397495,-14.06615818114711,21.215014868400072
ICME_Wind_NASA_20050118_01,Wind,2005-01-18 21:35:00,2005-01-19 00:28:00,2005-01-20 02:23:00,0.973,0.01,-4.91,28.8,18.2,12.3,3.5,831.9,102.8,25.92,18.2,11.8,3.4,-1.6,-7.8,2.3,-6.7,4.1,817.3,95.1,,2.3,2.4,1.8,1.5,50019.8,24129.6,970.4,61.7,2.0,0.4,3.2,0.9,2005-01-19 00:28:00,256.2837921862577,-2.194812463881985,19.306747458088378
ICME_Wind_NASA_20050116_01,Wind,2005-01-16 09:27:00,2005-01-16 15:35:00,2005-01-17 07:00:00,0.9728,-0.01,-4.68,21.55,11.0,7.8,1.6,540.9,26.5,15.42,11.0,8.2,1.4,-0.9,-8.7,4.4,4.7,4.0,530.9,20.4,32.7,3.6,1.4,7.6,2.7,32828.8,10281.1,565.9,23.0,9.2,4.7,5.0,2.7,2005-01-16 15:35:00,257.22918893174347,5.879861060436696,19.64405422006212
ICME_Wind_NASA_20050108_01,Wind,2005-01-08 15:12:00,2005-01-08 20:51:00,2005-01-09 17:45:00,0.9725,-0.07,-3.87,26.55,10.8,8.5,0.9,472.7,25.1,20.9,9.7,8.6,0.7,7.1,-0.7,1.8,0.3,3.6,461.7,9.9,,1.4,0.8,3.8,2.1,22406.3,9099.9,515.4,19.8,10.5,2.8,4.7,1.3,2005-01-08 20:51:00,255.97518750350872,30.085788104611186,19.866455003471014
